"taxonID","description","type","source","language"
"rinse-pathways-checklist:taxon:e21e0d2cbe1fd04fc6e83fb8642a442c","cbd_2014_pathway:release","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:e21e0d2cbe1fd04fc6e83fb8642a442c","cbd_2014_pathway:natural_dispersal","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:e21e0d2cbe1fd04fc6e83fb8642a442c","cbd_2014_pathway:unaided","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:e23f8ebe3e94ba1c2830a0c807e7d203","Southern America (WGSRPD:8)","native range","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","en"
"rinse-pathways-checklist:taxon:e2b8acbc011fe67df239a609d7a08b29","Africa (WGSRPD:2)","native range","http://www.europe-aliens.org | http://www.fao.org/fishery/introsp/search/en","en"
"rinse-pathways-checklist:taxon:e40a3e5b4824d162fd77678ca4b37f41","Australia (WGSRPD:50)","native range","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:e40a3e5b4824d162fd77678ca4b37f41","Northern America (WGSRPD:7)","native range","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:e40a3e5b4824d162fd77678ca4b37f41","Southern America (WGSRPD:8)","native range","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:e40a3e5b4824d162fd77678ca4b37f41","cbd_2014_pathway:release","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:e40a3e5b4824d162fd77678ca4b37f41","cbd_2014_pathway:escape","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:e41d0daa44ce344547d2837eea39c50b","Asia","native range","http://www.europe-aliens.org | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | www.animalbase.uni-goettingen.de | http://www.repository.naturalis.nl/document/41874","en"
"rinse-pathways-checklist:taxon:e41d0daa44ce344547d2837eea39c50b","cbd_2014_pathway:stowaway","pathway","http://www.europe-aliens.org | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | www.animalbase.uni-goettingen.de | http://www.repository.naturalis.nl/document/41874","en"
"rinse-pathways-checklist:taxon:e41d0daa44ce344547d2837eea39c50b","cbd_2014_pathway:contaminant","pathway","http://www.europe-aliens.org | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | www.animalbase.uni-goettingen.de | http://www.repository.naturalis.nl/document/41874","en"
"rinse-pathways-checklist:taxon:e425894f964b3cd9f90fc491557480da","Southern America (WGSRPD:8)","native range","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:e425894f964b3cd9f90fc491557480da","cbd_2014_pathway:escape","pathway","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:e543af2e1f53f8c87ec74e3205f8f742","Southern America (WGSRPD:8)","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:e543af2e1f53f8c87ec74e3205f8f742","cbd_2014_pathway:escape","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:e57d9b9dc79cd44dc68dfdd9f1e6bc2b","Northern America (WGSRPD:7)","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:e57d9b9dc79cd44dc68dfdd9f1e6bc2b","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:e5b6c03853227e5554a241d975043253","Africa (WGSRPD:2)","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:e5b6c03853227e5554a241d975043253","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:e60aa76ec8bc9f7bcf39f8bd0dac1aa8","Asia","native range","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","en"
"rinse-pathways-checklist:taxon:e70339900ce0fcf6d72a7b908568fcc9","Europe (WGSRPD:1)","native range","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://biostor.org/reference/133023","en"
"rinse-pathways-checklist:taxon:e78c0d094c00b464583d984615cb195c","Northern America (WGSRPD:7)","native range","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:e78c0d094c00b464583d984615cb195c","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:e78c0d094c00b464583d984615cb195c","cbd_2014_pathway:escape_food_bait","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:e78c0d094c00b464583d984615cb195c","cbd_2014_pathway:natural_dispersal","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:e78c0d094c00b464583d984615cb195c","cbd_2014_pathway:unaided","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:e78c0d094c00b464583d984615cb195c","cbd_2014_pathway:escape","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:e801b4cbd245155368496875dc931741","Asia","native range","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","en"
"rinse-pathways-checklist:taxon:e801b4cbd245155368496875dc931741","cbd_2014_pathway:release","pathway","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","en"
"rinse-pathways-checklist:taxon:e96137c92bd4651dee637cbc885dde1a","Europe (WGSRPD:1)","native range","http://www.europe-aliens.org | www.animalbase.uni-goettingen.de","en"
"rinse-pathways-checklist:taxon:e9cb943aa4114f59502e40a21d8d1716","Africa (WGSRPD:2)","native range","http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:e9cb943aa4114f59502e40a21d8d1716","Asia","native range","http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:ea4b05db97afd1b0eafa4bb1789eb1f4","Northern America (WGSRPD:7)","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:ea4b05db97afd1b0eafa4bb1789eb1f4","cbd_2014_pathway:escape","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:ead6a3602f57d855a118b670b1c02402","Northern America (WGSRPD:7)","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:ead6a3602f57d855a118b670b1c02402","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:ead6a3602f57d855a118b670b1c02402","cbd_2014_pathway:escape","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:ead6a3602f57d855a118b670b1c02402","cbd_2014_pathway:natural_dispersal","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:ead6a3602f57d855a118b670b1c02402","cbd_2014_pathway:unaided","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:ebd539406b8dfe7128bbe7142e74f7a1","Asia","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:ebd539406b8dfe7128bbe7142e74f7a1","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:ebd539406b8dfe7128bbe7142e74f7a1","cbd_2014_pathway:escape","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:ed4e4df35dadb46996f38b614da21f65","Southern America (WGSRPD:8)","native range","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:ed4e4df35dadb46996f38b614da21f65","cbd_2014_pathway:release","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:ed4e4df35dadb46996f38b614da21f65","cbd_2014_pathway:natural_dispersal","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:ed4e4df35dadb46996f38b614da21f65","cbd_2014_pathway:unaided","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:f043e63b9c7d8ed87399075e7c666853","Europe (WGSRPD:1)","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3 | https://doi.org/10.3391/ai.2010.5.2.04","en"
"rinse-pathways-checklist:taxon:f043e63b9c7d8ed87399075e7c666853","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3 | https://doi.org/10.3391/ai.2010.5.2.04","en"
"rinse-pathways-checklist:taxon:f043e63b9c7d8ed87399075e7c666853","cbd_2014_pathway:natural_dispersal","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3 | https://doi.org/10.3391/ai.2010.5.2.04","en"
